slug,field,new_value,historical_value,abs_diff,matches
federalist_papers,tried_count,100,100,0.0,True
grimms_fairy_tales,original_rmse,0.10823077911929448,0.10823077911929448,0.0,True
grimms_fairy_tales,relaxed_rmse,0.10500427925991904,0.10500427925991904,0.0,True
grimms_fairy_tales,rmse_delta_vs_original,-0.0032264998593754396,-0.0032264998593754396,0.0,True
grimms_fairy_tales,original_transition_fraction,0.672150694255268,0.672150694255268,0.0,True
grimms_fairy_tales,relaxed_transition_fraction,0.37098850378919346,0.37098850378919346,0.0,True
grimms_fairy_tales,transition_fraction_delta,-0.3011621904660745,-0.3011621904660745,0.0,True
grimms_fairy_tales,original_k,295.83274181692707,295.83274181692707,0.0,True
grimms_fairy_tales,relaxed_k,23.11401152204001,23.11401152204001,0.0,True
grimms_fairy_tales,original_w,0.1850631979113796,0.1850631979113796,0.0,True
grimms_fairy_tales,relaxed_w,2.4745992711159284,2.4745992711159284,0.0,True
grimms_fairy_tales,best_start_index,55,55,0.0,True
grimms_fairy_tales,best_nfev,117,117,0.0,True
grimms_fairy_tales,relaxed_a1,34.121965773253976,34.121965773253976,0.0,True
grimms_fairy_tales,relaxed_b1,4.999999832047272,4.999999832047272,0.0,True
grimms_fairy_tales,relaxed_c1,128.6354371149424,128.6354371149424,0.0,True
grimms_fairy_tales,relaxed_a2,45.39917781547651,45.39917781547651,0.0,True
grimms_fairy_tales,relaxed_b2,4.999999996598853,4.999999996598853,0.0,True
grimms_fairy_tales,relaxed_c2,3841.3469548503704,3841.3469548503704,0.0,True
grimms_fairy_tales,tried_count,100,100,0.0,True
don_quixote,original_rmse,0.1154443752679549,0.1154443752679549,0.0,True
don_quixote,relaxed_rmse,0.10553738192225481,0.10553738192225481,0.0,True
don_quixote,rmse_delta_vs_original,-0.009906993345700082,-0.009906993345700082,0.0,True
don_quixote,original_transition_fraction,0.5283123761273466,0.5283123761273466,0.0,True
don_quixote,relaxed_transition_fraction,0.4648899066019646,0.4648899066019646,0.0,True
don_quixote,transition_fraction_delta,-0.063422469525382,-0.063422469525382,0.0,True
don_quixote,original_k,164.02003328006995,164.02003328006995,0.0,True
don_quixote,relaxed_k,88.92103798771522,88.92103798771522,0.0,True
don_quixote,original_w,1.2036752381655762,1.2036752381655762,0.0,True
don_quixote,relaxed_w,2.1348029947014084,2.1348029947014084,0.0,True
don_quixote,best_start_index,69,69,0.0,True
don_quixote,best_nfev,86,86,0.0,True
don_quixote,relaxed_a1,32.232165331279624,32.232165331279624,0.0,True
don_quixote,relaxed_b1,4.340906022578888,4.340906022578888,0.0,True
don_quixote,relaxed_c1,158.8211959621472,158.8211959621472,0.0,True
don_quixote,relaxed_a2,33.74854064253679,33.74854064253679,0.0,True
don_quixote,relaxed_b2,3.3884895950529383,3.3884895950529383,0.0,True
don_quixote,relaxed_c2,4999.99999906128,4999.99999906128,0.0,True
don_quixote,tried_count,100,100,0.0,True
pride_and_prejudice,original_rmse,0.10951174030389708,0.10951174030389708,0.0,True
pride_and_prejudice,relaxed_rmse,0.10472263344377304,0.10472263344377304,0.0,True
pride_and_prejudice,rmse_delta_vs_original,-0.004789106860124043,-0.004789106860124043,0.0,True
pride_and_prejudice,original_transition_fraction,0.4834333028261786,0.4834333028261786,0.0,True
pride_and_prejudice,relaxed_transition_fraction,0.3911318008810481,0.3911318008810481,0.0,True
pride_and_prejudice,transition_fraction_delta,-0.09230150194513048,-0.09230150194513048,0.0,True
pride_and_prejudice,original_k,70.88572196207117,70.88572196207117,0.0,True
pride_and_prejudice,relaxed_k,31.42195366110711,31.42195366110711,0.0,True
pride_and_prejudice,original_w,1.1423785184733684,1.1423785184733684,0.0,True
pride_and_prejudice,relaxed_w,2.4935633403513733,2.4935633403513733,0.0,True
pride_and_prejudice,best_start_index,69,69,0.0,True
pride_and_prejudice,best_nfev,138,138,0.0,True
pride_and_prejudice,relaxed_a1,33.624460900643875,33.624460900643875,0.0,True
pride_and_prejudice,relaxed_b1,4.9999999999351985,4.9999999999351985,0.0,True
pride_and_prejudice,relaxed_c1,117.08337367971747,117.08337367971747,0.0,True
pride_and_prejudice,relaxed_a2,46.00158020920639,46.00158020920639,0.0,True
pride_and_prejudice,relaxed_b2,4.879657200949398,4.879657200949398,0.0,True
pride_and_prejudice,relaxed_c2,4999.999999994953,4999.999999994953,0.0,True
pride_and_prejudice,tried_count,100,100,0.0,True
canterbury_tales,original_rmse,0.11193273998972732,0.11193273998972732,0.0,True
canterbury_tales,relaxed_rmse,0.10643912243539567,0.10643912243539567,0.0,True
canterbury_tales,rmse_delta_vs_original,-0.005493617554331642,-0.005493617554331642,0.0,True
canterbury_tales,original_transition_fraction,0.5010318155557384,0.5010318155557384,0.0,True
canterbury_tales,relaxed_transition_fraction,0.7582304461759403,0.7582304461759403,0.0,True
canterbury_tales,transition_fraction_delta,0.2571986306202019,0.2571986306202019,0.0,True
canterbury_tales,original_k,134.2119523589147,134.2119523589147,0.0,True
canterbury_tales,relaxed_k,1659.8433474415797,1659.8433474415797,0.0,True
canterbury_tales,original_w,1.4897003175201895,1.4897003175201895,0.0,True
canterbury_tales,relaxed_w,0.10000000000124586,0.10000000000124586,0.0,True
canterbury_tales,best_start_index,32,32,0.0,True
