grid_index,domain_value,sr_x,log_p_emp,log_p_fit,residual
401,6.7098135631118394,0.94015569388011921,-3.5074324144437981,-3.6512335542395196,0.14380113979572151
402,6.726578955154543,0.94052557886781796,-3.517689690550073,-3.6575127733372761,0.13982308278720312
403,6.7433443471972465,0.9408945448856566,-3.5279878833832448,-3.6637910097669293,0.13580312638368452
404,6.7601097392399501,0.94126259648863531,-3.5383263409161287,-3.6700682684086652,0.13174192749253644
405,6.7768751312826536,0.94162973819797136,-3.5487044601771927,-3.6763445541064037,0.12764009392921105
406,6.7936405233253572,0.94199597450143358,-3.559121673944575,-3.6826198716681624,0.12349819772358739
407,6.8104059153680607,0.94236130985366984,-3.5695774342304802,-3.6888942258664033,0.11931679163592301
408,6.8271713074107643,0.94272574867653347,-3.5800711926950011,-3.6951676214383884,0.11509642874338732
409,6.8439366994534678,0.94308929535940378,-3.5906023781908187,-3.7014400630865216,0.11083768489570289
410,6.8607020914961714,0.94345195425950334,-3.6011703717026382,-3.7077115554786912,0.10654118377605304
411,6.8774674835388749,0.943813729702211,-3.6117744790071447,-3.713982103248608,0.10220762424146335
412,6.8942328755815794,0.94417462598137292,-3.6224139014396326,-3.7202517109961346,0.097837809556502009
413,6.9109982676242829,0.94453464735960602,-3.6330877052120099,-3.7265203832876179,0.093432678075608067
414,6.9277636596669865,0.94489379806860185,-3.6437947897816669,-3.7327881246562109,0.088993334874543972
415,6.94452905170969,0.94525208230942437,-3.6545338558223666,-3.7390549396021986,0.084521083779832029
416,6.9612944437523936,0.9456095042528051,-3.6653033733948588,-3.7453208325933072,0.080017459198448382
417,6.9780598357950971,0.94596606803943373,-3.676101550955678,-3.751585808065026,0.075484257109347919
418,6.9948252278378007,0.94632177778024695,-3.686926305877384,-3.7578498704209089,0.070923564543524886
419,7.0115906198805042,0.94667663755671194,-3.6977752371800769,-3.7641130240328868,0.066337786852809888
420,7.0283560119232078,0.94703065142110798,-3.7086456011923885,-3.7703752732415667,0.06172967204917823
421,7.0451214039659114,0.9473838233968036,-3.7195342908685802,-3.7766366223565271,0.057102331487946856
422,7.0618867960086149,0.94773615747853168,-3.7304378194858798,-3.7828970756566211,0.05245925617074132
423,7.0786521880513185,0.94808765763265934,-3.7413523094313472,-3.7891566373902599,0.047804327958912651
424,7.095417580094022,0.94843832779745729,-3.7522734867595631,-3.7954153117757032,0.043141825016140167
425,7.1121829721367256,0.94878817188336373,-3.763196682159371,-3.8016731030013484,0.038476420841977443
426,7.12894836417943,0.94913719377324579,-3.7741168389095487,-3.8079300152260043,0.033813176316455529
427,7.1457137562221336,0.9494853973226588,-3.7850285283278748,-3.8141860525791751,0.029157524251300249
428,7.1624791482648371,0.94983278636010116,-3.7959259731256441,-3.8204412191613311,0.024515246035686999
429,7.1792445403075407,0.95017936468726816,-3.8068030789694087,-3.8266955190441845,0.019892440074775752
430,7.1960099323502442,0.95052513607929967,-3.8176534744240676,-3.8329489562709522,0.015295481846884673
431,7.2127753243929478,0.95087010428502838,-3.8284705593068891,-3.8392015348566257,0.010730975549736677
432,7.2295407164356513,0.95121427302722328,-3.8392475613219044,-3.8454532587882331,0.0062056974663287079
433,7.2463061084783549,0.95155764600283022,-3.849977600670496,-3.8517041320250929,0.001726531354596883
434,7.2630715005210584,0.9519002268832113,-3.8606537621494641,-3.8579541584990782,-0.0026996036503859067
435,7.279836892563762,0.95224201931437902,-3.8712691740559908,-3.8642033421148616,-0.007065831941129197
436,7.2966022846064655,0.95258302691723007,-3.8818170930241664,-3.8704516867501715,-0.01136540627399496
437,7.3133676766491691,0.9529232532877755,-3.8922909937247478,-3.8766991962560375,-0.015591797468710311
438,7.3301330686918726,0.95326270199736729,-3.9026846621744786,-3.8829458744570342,-0.019738787717444417
439,7.3468984607345771,0.95360137659292465,-3.9129922912296422,-3.8891917251515249,-0.023800566078117313
440,7.3636638527772806,0.95393928059715505,-3.9232085766865348,-3.895436752111896,-0.027771824574638782
441,7.3804292448199842,0.95427641750877568,-3.9333288122860681,-3.9016809590848003,-0.031647853201267839
442,7.3971946368626877,0.95461279080272832,-3.9433489818261913,-3.9079243497913838,-0.035424632034807502
443,7.4139600289053913,0.95494840393039737,-3.9532658465302344,-3.9141669279275222,-0.039098918602712196
444,7.4307254209480949,0.9552832603198198,-3.9630770258057266,-3.9204086971640457,-0.042668328641680908
445,7.4474908129907984,0.95561736337589631,-3.9727810695605683,-3.9266496611469641,-0.046131408413604191
446,7.464256205033502,0.95595071648059926,-3.9823775203230491,-3.9328898234976952,-0.049487696825353922
447,7.4810215970762055,0.95628332299317753,-3.991866963539989,-3.939129187813279,-0.052737775726710012
448,7.4977869891189091,0.95661518625035968,-4.0012510646012478,-3.9453677576666011,-0.055883306934646715
449,7.5145523811616126,0.95694630956655546,-4.0105325913560366,-3.9516055366066047,-0.058927054749431829
450,7.5313177732043162,0.95727669623405331,-4.0197154211416617,-3.9578425281585066,-0.061872892983155126
451,7.5480831652470197,0.95760634952321799,-4.0288045316320753,-3.9640787358240077,-0.064725795808067588
452,7.5648485572897233,0.95793527268268408,-4.0378059751236899,-3.9703141630815004,-0.067491812042189459
453,7.5816139493324277,0.95826346893954772,-4.0467268362007065,-3.9765488133862776,-0.070178022814428864
454,7.5983793413751313,0.95859094149955792,-4.0555751730516922,-3.9827826901707333,-0.072792482880958964
455,7.6151447334178348,0.95891769354730272,-4.0643599430341766,-3.9890157968445674,-0.075344146189609162
456,7.6319101254605384,0.95924372824639692,-4.0730909133945383,-3.9952481367949848,-0.07784277659955352
457,7.6486755175032419,0.95956904873966364,-4.0817785583382449,-4.0014797133868907,-0.080298844951354198
458,7.6654409095459455,0.95989365814931815,-4.0904339439025366,-4.0077105299630889,-0.08272341393944771
459,7.682206301588649,0.9602175595771465,-4.0990686023038601,-4.0139405898444735,-0.085128012459386504
460,7.6989716936313526,0.96054075610468381,-4.1076943976110334,-4.020169896330219,-0.087524501280814349
461,7.7157370856740561,0.96086325079338963,-4.1163233847293412,-4.0263984526979719,-0.089924932031369309
462,7.7325024777167597,0.96118504668482274,-4.124967663769171,-4.0326262622040332,-0.092341401565137815
463,7.7492678697594632,0.96150614680081292,-4.1336392319163098,-4.038853328083551,-0.094785903832758756
464,7.7660332618021668,0.96182655414363072,-4.1423498349209966,-4.0450796535506939,-0.097270181370302744
465,7.7827986538448704,0.96214627169615663,-4.1511108202830052,-4.0513052417988389,-0.099805578484166269
466,7.7995640458875748,0.9624653024220472,-4.1599329941345138,-4.0575300960007468,-0.10240289813376702
467,7.8163294379302783,0.96278364926590043,-4.168826483716173,-4.0637542193087421,-0.10507226440743089
468,7.8330948299729819,0.96310131515341801,-4.1778006072100302,-4.069977614854885,-0.10782299235514525
469,7.8498602220156855,0.9634183029915675,-4.1868637525413392,-4.0762002857511455,-0.11066346679019379
470,7.866625614058389,0.9637346156687413,-4.1960232665948389,-4.0824222350895791,-0.1136010315052598
471,7.8833910061010926,0.9640502560549149,-4.2052853561150503,-4.0886434659424902,-0.1166418901725601
472,7.9001563981437961,0.96436522700180305,-4.2146550013785591,-4.0948639813626029,-0.11979102001595621
473,7.9169217901864997,0.96467953134301454,-4.2241358835430374,-4.1010837843832277,-0.12305209915980964
474,7.9336871822292032,0.96499317189420475,-4.2337303263958228,-4.1073028780184231,-0.12642744837739972
475,7.9504525742719068,0.96530615145322696,-4.2434392530463665,-4.1135212652631612,-0.12991798778320529
476,7.9672179663146103,0.96561847280028301,-4.2532621579334249,-4.1197389490934881,-0.13352320883993674
477,7.9839833583573139,0.96593013869807032,-4.2631970943503479,-4.1259559324666801,-0.13724116188366775
478,8.0007487504000174,0.96624115189192916,-4.2732406775304357,-4.1321722183214042,-0.14106845920903144
479,8.0175141424427228,0.9665515151099876,-4.2833881031792975,-4.1383878095778748,-0.14500029360142275
480,8.0342795344854263,0.96686123106330513,-4.2936331811918427,-4.1446027091380024,-0.14903047205384023
481,8.0510449265281299,0.96717030244601454,-4.3039683841476482,-4.1508169198855516,-0.15315146426209658
482,8.0678103185708334,0.96747873193546319,-4.3143849100394931,-4.1570304446862911,-0.15735446535320197
483,8.084575710613537,0.96778652219235128,-4.324872758555375,-4.163243286388143,-0.161629472167232
484,8.1013411026562405,0.96809367586087014,-4.3354208201043933,-4.1694554478213277,-0.16596537228306563
485,8.1181064946989441,0.96840019556883816,-4.3460169766514269,-4.1756669317985136,-0.17035004485291338
486,8.1348718867416476,0.96870608392783619,-4.3566482133055313,-4.1818777411149615,-0.17477047219056985
487,8.1516372787843512,0.96901134353334073,-4.3673007394929,-4.1880878785486679,-0.17921286094423206
488,8.1684026708270547,0.96931597696485594,-4.3779601184390851,-4.1942973468605054,-0.18366277157857969
489,8.1851680628697583,0.96961998678604455,-4.3886114035881318,-4.2005061487943651,-0.18810525479376672
490,8.2019334549124618,0.96992337554485741,-4.3992392805009528,-4.2067142870772933,-0.19252499342365947
491,8.2186988469551654,0.97022614577366195,-4.4098282127035935,-4.2129217644196322,-0.19690644828396131
492,8.2354642389978689,0.97052829998936796,-4.420362589900571,-4.2191285835151522,-0.20123400638541877
493,8.2522296310405725,0.97082984069355405,-4.4308268769316221,-4.2253347470411917,-0.20549212989043042
494,8.2689950230832761,0.97113077037259177,-4.4412057618339382,-4.2315402576587857,-0.20966550417515251
495,8.2857604151259796,0.97143109149776818,-4.4514843013783398,-4.237745118012799,-0.21373918336554087
496,8.3025258071686832,0.97173080652540844,-4.4616480624779848,-4.2439493307320602,-0.21769873174592469
497,8.3192911992113867,0.97202991789699533,-4.4716832579229848,-4.2501528984294872,-0.22153035949349764
498,8.3360565912540903,0.97232842803928909,-4.4815768749736629,-4.2563558237022159,-0.22522105127144698
499,8.3528219832967938,0.97262633936444631,-4.4913167954482356,-4.2625581091317306,-0.22875868631650498
500,8.3695873753394991,0.97292365427013527,-4.5008919060660739,-4.268759757283985,-0.23213214878208888
501,8.3863527673822027,0.97322037513965298,-4.5102921979529222,-4.2749607707095265,-0.23533142724339573
502,8.4031181594249063,0.97351650434203929,-4.5195088543762711,-4.2811611519436257,-0.23834770243264547
503,8.4198835514676098,0.97381204423219092,-4.5285343259541984,-4.2873609035063902,-0.24117342244780815
504,8.4366489435103134,0.97410699715097271,-4.5373623927648579,-4.29356002790289,-0.24380236486196782
505,8.4534143355530169,0.97440136542533018,-4.5459882129723423,-4.2997585276232755,-0.24622968534906686
506,8.4701797275957205,0.97469515136839868,-4.5544083577729833,-4.3059564051428945,-0.24845195263008879
507,8.486945119638424,0.97498835727961297,-4.562620832650369,-4.3121536629224133,-0.25046716972795569
508,8.5037105116811276,0.97528098544481523,-4.5706250851028418,-4.3183503034079269,-0.25227478169491491
509,8.5204759037238311,0.97557303813636154,-4.5784219991708204,-4.3245463290310813,-0.25387567013973911
510,8.5372412957665347,0.97586451761322834,-4.5860138772396111,-4.3307417422091756,-0.25527213503043544
511,8.5540066878092382,0.97615542612111683,-4.5934044097244309,-4.3369365453452886,-0.25646786437914226
512,8.5707720798519418,0.97644576589255683,-4.6005986333563627,-4.3431307408283786,-0.25746789252798408
513,8.5875374718946453,0.97673553914700972,-4.607602878880364,-4.3493243310334009,-0.25827854784696314
514,8.6043028639373489,0.97702474809097051,-4.6144247090491826,-4.3555173183214144,-0.25890739072776814
515,8.6210682559800524,0.97731339491806779,-4.6210728478505887,-4.3617097050396882,-0.25936314281090045
516,8.637833648022756,0.9776014818091644,-4.6275571019413269,-4.3679014935218108,-0.25965560841951607
517,8.6545990400654595,0.97788901093245617,-4.6338882752809178,-4.3740926860877973,-0.25979558919312051
518,8.6713644321081631,0.97817598444356924,-4.6400780779640698,-4.3802832850441931,-0.25979479291987673
519,8.6881298241508667,0.97846240448565791,-4.6461390302442052,-4.386473292684177,-0.2596657375600282
520,8.7048952161935702,0.97874827318950008,-4.6520843627244748,-4.3926627112876639,-0.25942165143681084
521,8.7216606082362738,0.97903359267359202,-4.6579279136688605,-4.3988515431214115,-0.25907637054744903
522,8.7384260002789773,0.97931836504424374,-4.6636840243564635,-4.4050397904391145,-0.25864423391734892
523,8.7551913923216809,0.97960259239567127,-4.669367433368409,-4.4112274554815114,-0.25813997788689758
524,8.7719567843643844,0.97988627681008911,-4.6749931706604535,-4.4174145404764786,-0.25757863018397487
525,8.788722176407088,0.98016942035780286,-4.6805764522362576,-4.4236010476391314,-0.2569754045971262
526,8.8054875684497915,0.98045202509729812,-4.6861325761972656,-4.4297869791719204,-0.25634559702534521
527,8.8222529604924969,0.98073409307533177,-4.6916768209054558,-4.4359723372647295,-0.25570448364072629
528,8.8390183525352004,0.98101562632702,-4.6972243459550453,-4.4421571240949653,-0.25506722186008002
529,8.855783744577904,0.98129662687592711,-4.7027900966087284,-4.4483413418276587,-0.25444875478106965
530,8.8725491366206075,0.98157709673415217,-4.7083887123125328,-4.4545249926155597,-0.25386371969697308
531,8.8893145286633111,0.98185703790241607,-4.7140344398609502,-4.4607080785992199,-0.25332636126173025
532,8.9060799207060146,0.98213645237014646,-4.7197410517400424,-4.466890601907096,-0.25285044983294647
533,8.9228453127487182,0.98241534211556281,-4.7255217701304009,-4.4730725646556326,-0.25244920547476823
534,8.9396107047914217,0.98269370910576115,-4.7313891970037467,-4.4792539689493562,-0.25213522805439048
535,8.9563760968341253,0.98297155529679614,-4.7373552506965328,-4.485434816880967,-0.25192043381556584
536,8.9731414888768288,0.98324888263376464,-4.7434311092906754,-4.491615110531419,-0.25181599875925631
537,8.9899068809195324,0.98352569305088666,-4.7496271610758454,-4.4977948519700162,-0.25183230910582921
538,9.0066722729622359,0.98380198847158606,-4.7559529623092658,-4.5039740432544964,-0.25197891905476943
539,9.0234376650049395,0.98407777080857251,-4.7624172024284466,-4.5101526864311152,-0.25226451599733135
540,9.040203057047643,0.98435304196391815,-4.7690276768095767,-4.5163307835347348,-0.2526968932748419
541,9.0569684490903466,0.98462780382913873,-4.7757912671003417,-4.5225083365889045,-0.25328293051143724
542,9.0737338411330501,0.984902058285271,-4.7827139290911216,-4.5286853476059488,-0.25402858148517282
543,9.0904992331757537,0.98517580720294851,-4.789800688023603,-4.5348618185870482,-0.25493886943655486
544,9.1072646252184573,0.98544905244248016,-4.7970556411717418,-4.5410377515223175,-0.25601788964942429
545,9.1240300172611608,0.98572179585392505,-4.8044819674673818,-4.5472131483908971,-0.25726881907648469
546,9.1407954093038644,0.98599403927716767,-4.8120819438828608,-4.5533880111610205,-0.25869393272184027
547,9.1575608013465679,0.98626578454199243,-4.819856968226313,-4.5595623417901061,-0.26029462643620693
548,9.1743261933892715,0.9865370334681578,-4.8278075879531945,-4.5657361422248304,-0.26207144572836416
549,9.191091585431975,0.98680778786546886,-4.8359335345505601,-4.5719094144012047,-0.26402412014935539
550,9.2078569774746786,0.98707804953385003,-4.8442337630099512,-4.5780821602446604,-0.26615160276529082
551,9.2246223695173821,0.98734782026341739,-4.8527064958707093,-4.5842543816701173,-0.26845211420059201
552,9.2413877615600857,0.98761710183454843,-4.8613492712893374,-4.5904260805820636,-0.27092319070727378
553,9.2581531536027892,0.98788589601795418,-4.8701589945721606,-4.5965972588746347,-0.27356173569752595
554,9.2749185456454946,0.9881542045747479,-4.8791319925988157,-4.6027679184316828,-0.27636407416713293
555,9.2916839376881981,0.98842202925651468,-4.8882640705628857,-4.6089380611268549,-0.27932600943603081
556,9.3084493297309017,0.98868937180538052,-4.8975505704634381,-4.6151076888236622,-0.28244288163977593
557,9.3252147217736052,0.98895623395407939,-4.9069864307970024,-4.6212768033755607,-0.28570962742144168
558,9.3419801138163088,0.98922261742602136,-4.9165662469232467,-4.6274454066260136,-0.28912084029723317
559,9.3587455058590123,0.98948852393535935,-4.9262843316084934,-4.6336135004085719,-0.29267083119992154
560,9.3755108979017159,0.98975395518705456,-4.9361347752884308,-4.6397810865469395,-0.29635368874149126
561,9.3922762899444194,0.99001891287694321,-4.9461115056337253,-4.645948166855046,-0.30016333877867929
562,9.409041681987123,0.9902833986918006,-4.9562083460485562,-4.6521147431371155,-0.30409360291144072
563,9.4258070740298265,0.99054741430940585,-4.9664190727807869,-4.6582808171877357,-0.30813825559305119
564,9.4425724660725301,0.99081096139860603,-4.9767374703721465,-4.6644463907919294,-0.31229107958021718
565,9.4593378581152336,0.99107404161937906,-4.9871573852258191,-4.6706114657252176,-0.31654591950060151
566,9.4761032501579372,0.99133665662289627,-4.9976727771155689,-4.6767760437536889,-0.32089673336187996
567,9.4928686422006407,0.99159880805158573,-5.0082777685035875,-4.6829401266340671,-0.32533764186952041
568,9.5096340342433443,0.99186049753919237,-5.018966691572083,-4.6891037161137765,-0.32986297545830645
569,9.5263994262860479,0.99212172671084009,-5.0297341329052871,-4.6952668139310081,-0.33446731897427906
570,9.5431648183287514,0.99238249718309168,-5.0405749757826461,-4.7014294218147832,-0.33914555396786294
571,9.559930210371455,0.99264281056400983,-5.0514844400602952,-4.7075915414850167,-0.34389289857527849
572,9.5766956024141585,0.99290266845321473,-5.0624581196256626,-4.7137531746525863,-0.34870494497307636
573,9.5934609944568621,0.99316207244194588,-5.0734920174093645,-4.7199143230193892,-0.35357769438997533
574,9.6102263864995656,0.9934210241131175,-5.0845825779298357,-4.7260749882784099,-0.35850758965142582
575,9.6269917785422692,0.99367952504137869,-5.095726717329641,-4.7322351721137785,-0.36349154521586247
576,9.6437571705849727,0.99393757679316985,-5.1069218508396172,-4.7383948762008341,-0.36852697463878314
577,9.6605225626276763,0.99419518092678016,-5.1181659175786658,-4.7445541022061875,-0.37361181537247834
578,9.6772879546703798,0.99445233899240359,-5.1294574025650146,-4.7507128517877772,-0.37874455077723734
579,9.6940533467130834,0.99470905253219488,-5.1407953557805515,-4.7568711265949357,-0.38392422918561575
580,9.7108187387557869,0.99496532308032559,-5.1521794080953889,-4.7630289282684437,-0.38915047982694517
581,9.7275841307984923,0.99522115216303864,-5.1636097838269404,-4.7691862584405893,-0.39442352538635106
582,9.7443495228411958,0.99547654129870289,-5.1750873096783128,-4.7753431187352318,-0.399744190943081
583,9.7611149148838994,0.99573149199786704,-5.1866134197767302,-4.7814995107678531,-0.40511390900887712
584,9.7778803069266029,0.99598600576331409,-5.1981901565152286,-4.7876554361456192,-0.41053472036960947
585,9.7946456989693065,0.996240084090113,-5.2098201668918929,-4.7938108964674369,-0.41600927042445601
586,9.81141109101201,0.99649372846567286,-5.2215066940410848,-4.7999658933240079,-0.42154080071707689
587,9.8281764830547136,0.99674694036979461,-5.2332535636616662,-4.8061204282978878,-0.42713313536377839
588,9.8449418750974171,0.99699972127472225,-5.2450651650681852,-4.8122745029635396,-0.43279066210464556
589,9.8617072671401207,0.997252072645195,-5.2569464266229424,-4.8184281188873896,-0.43851830773555278
590,9.8784726591828242,0.99750399593849792,-5.2689027853490371,-4.8245812776278818,-0.44432150772115531
591,9.8952380512255278,0.99775549260451257,-5.2809401505767362,-4.8307339807355323,-0.45020616984120387
592,9.9120034432682314,0.99800656408576638,-5.2930648615366946,-4.8368862297529827,-0.45617863178371199
593,9.9287688353109349,0.9982572118174835,-5.3052836388824947,-4.8430380262150541,-0.46224561266744058
594,9.9455342273536385,0.99850743722763291,-5.3176035302005671,-4.849189371648797,-0.46841415855177004
595,9.962299619396342,0.998757241736978,-5.3300318496459171,-4.8553402675735491,-0.47469158207236806
596,9.9790650114390456,0.99900662675912411,-5.3425761119260304,-4.861490715500981,-0.48108539642504944
597,9.9958304034817491,0.99925559370056782,-5.3552439609408884,-4.8676407169351519,-0.48760324400573651
598,10.012595795524453,0.99950414396074339,-5.3680430934730001,-4.8737902733725607,-0.49425282010043947
599,10.029361187567156,0.99975227893207019,-5.3809811784059409,-4.8799393863021914,-0.50104179210374955
600,10.04612657960986,1,-5.3940657720320679,-4.8860880572055718,-0.50797771482649612
