slug,corpus,gate_family,seed,a1,b1,c1,a2,b2,c2,k,w_gate,w_tail,BIC,final_rmse,k_hit_lower_bound,k_hit_upper_bound,w_gate_hit_lower_bound,w_gate_hit_upper_bound,w_tail_hit_lower_bound,w_tail_hit_upper_bound,any_bounds_hit,best_start_index,best_nfev,wall_clock_seconds,peak_memory_mb,starts_within_1_bic,optimizer_warm_start_info,dispersion_min_bic,dispersion_median_bic,dispersion_max_bic,dispersion_across_starts,parameter_source
collected_poe,Collected Poe,arctan,20260415,,,,,,,288.1583532827318,2.617253956984746,0.33208898833564787,-40658.44661201951,0.11219268475469542,False,False,False,False,False,False,False,98,114,48.56792092323303,75.890625,15,100 random starts; best objective selected; per-start dispersion summarized.,-40658.44661201951,-34487.28747065725,-32869.51072121186,min=-40658.44661201951;median=-34487.28747065725;max=-32869.51072121186;within1=15,non-logistic a/b/c coefficients not saved in source bundle
principia_ethica,Principia Ethica,logistic,20260415,16.31201325355312,1.6267523576813274,92.62089941907435,24.531074222592437,2.9999999999999996,842.2682471240937,25.364584710785735,1.2655424904428034,1.836066916950619,-17331.69512361233,0.10209567479920592,False,False,False,False,False,False,False,79,130,630.5605862140656,73.1171875,25,100 random starts; best objective selected; per-start dispersion summarized.,-17331.69512361233,-14991.20152386618,-13725.566652949901,min=-17331.69512361233;median=-14991.20152386618;max=-13725.566652949901;within1=25,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
principia_ethica,Principia Ethica,tanh,20260415,,,,,,,25.36330238199536,2.531050938400223,1.8361604453507758,-17331.695123939797,0.10209567479482302,False,False,False,False,False,False,False,95,211,442.24626755714417,72.30859375,23,100 random starts; best objective selected; per-start dispersion summarized.,-17331.695123939797,-14991.217632948057,-13683.679396188827,min=-17331.695123939797;median=-14991.217632948057;max=-13683.679396188827;within1=23,non-logistic a/b/c coefficients not saved in source bundle
principia_ethica,Principia Ethica,erf,20260415,,,,,,,45.43134641098472,3.382917578427281,1.0159482555146848,-17338.583795516282,0.10200351615560364,False,False,False,False,False,False,False,86,168,1050.892745733261,72.3046875,27,100 random starts; best objective selected; per-start dispersion summarized.,-17338.583795516282,-15058.093078990063,-14113.867345056728,min=-17338.583795516282;median=-15058.093078990063;max=-14113.867345056728;within1=27,non-logistic a/b/c coefficients not saved in source bundle
principia_ethica,Principia Ethica,algebraic,20260415,,,,,,,252.1797896761211,1.0846908227696683,0.16926016251882742,-17313.244542274904,0.10234292238224015,False,False,False,False,False,False,False,65,93,461.3746659755707,72.32421875,10,100 random starts; best objective selected; per-start dispersion summarized.,-17313.244542274904,-14917.573243858942,-13674.712602954194,min=-17313.244542274904;median=-14917.573243858942;max=-13674.712602954194;within1=10,non-logistic a/b/c coefficients not saved in source bundle
principia_ethica,Principia Ethica,arctan,20260415,,,,,,,306.06141920187457,0.43097369520546913,0.13653748427850984,-17309.41140291501,0.1023943635550672,False,False,False,False,False,False,False,92,99,258.7552363872528,72.32421875,9,100 random starts; best objective selected; per-start dispersion summarized.,-17309.41140291501,-14857.823420592875,-13715.796842531867,min=-17309.41140291501;median=-14857.823420592875;max=-13715.796842531867;within1=9,non-logistic a/b/c coefficients not saved in source bundle
critique_of_pure_reason,Critique of Pure Reason,logistic,20260415,9.949223676909487,0.9046409816997336,0.10917426464896376,20.78170290444393,2.420684194788047,999.9999999999999,355.5815517957376,0.30800732687383664,0.20391445069729247,-29630.13903203693,0.10306572218569297,False,False,False,False,False,False,False,1,73,1084.5240614414215,77.15234375,10,100 random starts; best objective selected; per-start dispersion summarized.,-29630.13903203693,-25120.306495814373,-23596.717430775523,min=-29630.13903203693;median=-25120.306495814373;max=-23596.717430775523;within1=10,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
critique_of_pure_reason,Critique of Pure Reason,tanh,20260415,,,,,,,355.58558260238186,0.6160045784441611,0.20391199231095888,-29630.13903252928,0.10306572218181166,False,False,False,False,False,False,False,47,42,800.197016954422,74.46875,8,100 random starts; best objective selected; per-start dispersion summarized.,-29630.13903252928,-25120.397239484606,-23749.943668983375,min=-29630.13903252928;median=-25120.397239484606;max=-23749.943668983375;within1=8,non-logistic a/b/c coefficients not saved in source bundle
critique_of_pure_reason,Critique of Pure Reason,erf,20260415,,,,,,,339.9821387997656,0.764383098962179,0.21386321841924108,-29650.093293842423,0.10290853756329842,False,False,False,False,False,False,False,40,72,1925.4520454406738,74.4765625,3,100 random starts; best objective selected; per-start dispersion summarized.,-29650.093293842423,-25227.243174296884,-23749.013832411532,min=-29650.093293842423;median=-25227.243174296884;max=-23749.013832411532;within1=3,non-logistic a/b/c coefficients not saved in source bundle
critique_of_pure_reason,Critique of Pure Reason,algebraic,20260415,,,,,,,324.4018891191624,0.8637919184428035,0.22391236734278544,-29639.22489114161,0.10299412089205734,False,False,False,False,False,False,False,43,71,560.7595858573914,74.47265625,17,100 random starts; best objective selected; per-start dispersion summarized.,-29639.22489114161,-24993.10502941576,-23726.810094881323,min=-29639.22489114161;median=-24993.10502941576;max=-23726.810094881323;within1=17,non-logistic a/b/c coefficients not saved in source bundle
critique_of_pure_reason,Critique of Pure Reason,arctan,20260415,,,,,,,328.6112749223211,0.5990789013300364,0.21940314154242013,-29634.61334805126,0.10303045603066446,False,False,False,False,False,False,False,14,41,1170.5245025157928,74.47265625,8,100 random starts; best objective selected; per-start dispersion summarized.,-29634.61334805126,-24888.712655476236,-23651.323587882984,min=-29634.61334805126;median=-24888.712655476236;max=-23651.323587882984;within1=8,non-logistic a/b/c coefficients not saved in source bundle
